book_title,page,page_location,ref_type,book_id,book_page,book_type,anchor_text,Item_Type,Publication_Year,Author,Language,avg_pos_EL
Essai sur le principe g’©n’©rateur des constitutions politiques et des autres institutions,401,j,Footnote,https://derridas-margins.princeton.edu/titles/64/,,Book,J. de Maistre diraÎ¾: ÎâÎ¾Ce qu'il y a de plus essentiel n'est jamais ’©crit et m’éme ne le saurait ’étre sans exposer l'’©tat.Î¾Î,book,1809,"Maistre, Joseph de",fr,401
Essai sur les ’©v’©nements importants dont les femmes ont ’©t’© la cause secr’åte,242,c,Footnote,https://derridas-margins.princeton.edu/titles/54/,,Book,"On sait que Rousseau avait projet’© de consacrer un ouvrage au r’‚le des femmes dans l'histoire. Il s'agissait pour lui, semble-t-il, autant de restaurer une v’©rit’© historique (l'importance du r’‚le de la femme, que l'histoire des hommes a d’©lib’©r’©ment dissimul’©e) que de rappeler le caract’åre parfois n’©faste de ce r’‚le, en faisant ÎâÎ¾quelques observations sur les grands hommes qui se sont laiss’©s gouverner par les femmes. Th’©mistocle. Antoine, etc. Fulvie femme d'Antoine excite la guerre pour n'avoir pu ’étre aim’©e de C’©sar.Î¾Î Cf. *Sur les femmes* et *Essai sur les ’©v’©nements importants dont les femmes ont ’©t’© la cause secr’åte*. (Pl’©iade. II, pp. 1254-1257).",bookSection,1961,"Rousseau, Jean-Jacques",,242
Essais,248,a,Quotation,https://derridas-margins.princeton.edu/titles/81/,,Book,"Rousseau pourrait dire comme MontaigneÎ¾ÎâÎ¾nos moeurs penchent d'une merveilleuse inclination vers l'empirementÎ¾Î (*Essais*, 1, 82).",book,1580,"Montaigne, Michel de",fr,248
Essais de linguistique g’©n’©rale,76,c,Quotation,https://derridas-margins.princeton.edu/titles/107/,,Book,"2. *inadmissible en droit* puisque l'on ne peut consid’©rer que Îâ dans le langage, la forme s'oppose ’¾ la substance comme une constante ’¾ une variable Î. C'est au cours de cette deuxi’åme d’©monstration que des formules litt’©ralement saussuriennes r’©apparissent au sujet des rapports entre parole et ’©criture ; l'ordre de l'’©criture est l'ordre de l'ext’©riorit’©, de l'Îâ occasionnel Î, de l'Îâ accessoire Î, de l'Îâ auxiliaire Î, du Îâ *parasitaire* Î (p. 116-117. Nous soulignons). L'argumentation de Jakobson et de Halle faite appel ’¾ la gen’åse factuelle et invoque la secondarit’© de l'’©criture au sens courant : Îâ Ce n'est qu'apr’ås avoir ma’Âtris’© le langage parl’© que l'on apprend ’¾ lire et ’¾ ’©crire Î.",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,76,b,Quotation,https://derridas-margins.princeton.edu/titles/107/,116,Book,"2. *inadmissible en droit* puisque l'on ne peut consid’©rer que Îâ dans le langage, la forme s'oppose ’¾ la substance comme une constante ’¾ une variable Î. C'est au cours de cette deuxi’åme d’©monstration que des formules litt’©ralement saussuriennes r’©apparissent au sujet des rapports entre parole et ’©criture ; l'ordre de l'’©criture est l'ordre de l'ext’©riorit’©, de l'Îâ occasionnel Î, de l'Îâ accessoire Î, de l'Îâ auxiliaire Î, du Îâ *parasitaire* Î (p. 116-117. Nous soulignons). L'argumentation de Jakobson et de Halle faite appel ’¾ la gen’åse factuelle et invoque la secondarit’© de l'’©criture au sens courant : Îâ Ce n'est qu'apr’ås avoir ma’Âtris’© le langage parl’© que l'on apprend ’¾ lire et ’¾ ’©crire Î.",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,76,a,Quotation,https://derridas-margins.princeton.edu/titles/107/,,Book,"2. *inadmissible en droit* puisque l'on ne peut consid’©rer que ÎâÎ¾dans le langage, la forme s'oppose ’¾ la substance comme une constante ’¾ une variableÎ¾Î. C'est au cours de cette deuxi’åme d’©monstration que des formules litt’©ralement saussuriennes r’©apparissent au sujet des rapports entre parole et ’©critureÎ¾; l'ordre de l'’©criture est l'ordre de l'ext’©riorit’©, de l'ÎâÎ¾occasionnelÎ¾Î, de l'ÎâÎ¾accessoireÎ¾Î, de l'ÎâÎ¾auxiliaireÎ¾Î, du ÎâÎ¾*parasitaire*Î¾Î (p. 116-117. Nous soulignons). L'argumentation de Jakobson et de Halle faite appel ’¾ la gen’åse factuelle et invoque la secondarit’© de l'’©criture au sens courantÎ¾: ÎâÎ¾Ce n'est qu'apr’ås avoir ma’Âtris’© le langage parl’© que l'on apprend ’¾ lire et ’¾ ’©crireÎ¾Î.",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,101,b,Quotation,https://derridas-margins.princeton.edu/titles/107/,165,Book,ÎâÎ¾l'accord en musiqueÎ¾Î.,book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,97,a,Footnote,https://derridas-margins.princeton.edu/titles/107/,87-88,Book,"ÎâÎ¾Le flux du langage parl’©, physiquement continu, confronta ’¾ l'origine la th’©orie de la communication ’¾ une situation ""consid’©rablement plus compliqu’©"" (Shannon et Weaver) que ce n'’©tait le cas pour l'ensemble fini d'’©l’©ments discrets que pr’©sentait le langage ’©crit. L'analyse linguistique, cependant, est arriv’©e ’¾ r’©soudre le discours oral en une s’©rie finie d'informations ’©l’©mentaires. Ces unit’©s discr’åtes, ultimes, dites ""traits distinctifs"" sont group’©es en ""faisceaux"" simultan’©s, appel’©s *phon’åmes*, qui, ’¾ leur tour, s'encha’Ânent pour former des s’©quences. Ainsi donc la forme, dans le langage, a une structure manifestement granulaire et est susceptible d'une description quantique.Î¾Î",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,89,c,Quotation,https://derridas-margins.princeton.edu/titles/107/,111,Book,"ÎâÎ¾Selon la plus ancienne de ces conceptions, qui remonte ’¾ Baudouin de Courtenay mais n'est pas encore morte, le phon’åme est un son imagin’© ou intentionnel, qui s'oppose au son effectivement ’©mis comme un ph’©nom’åne ""psychophon’©tique"" au fait ""physiophon’©tique"". C'est l'’©quivalent psychique d'un son int’©rioris’©.Î¾Î",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,62,c,Footnote,https://derridas-margins.princeton.edu/titles/107/,103,Book,"C'est dans *Phonologie et phon’©tique* de Jakobson et Halle (premi’åre partie de *Fundamentals of language*, recueillie et traduite in *Essais de linguistique g’©n’©rale*, p. 103) que la ligne phonologiste du projet saussurien se trouve, semble-t-il, le plus syst’©matiquement et le plus rigoureusement d’©fendue, notamment contre le point de vue ÎâÎ¾alg’©briqueÎ¾Î de Hjelmslev.",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,20,d,Footnote,https://derridas-margins.princeton.edu/titles/107/,116,Book,"Cf. par ex. EP. pp. 126, 148, 355, etc. D'un autre point de vue, cf. Jakobson, *Essais de linguistique g’©n’©rale* (tr. fr. p. 116)",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,76,d,Quotation,https://derridas-margins.princeton.edu/titles/107/,116,Book,"Dans un autre moment de la critique, Jakobson et Halle rappellent l'imperfection de la repr’©sentation graphiqueÎ¾; cette imperfection tient aux ÎâÎ¾structures fondamentales dissemblables des lettres et des phon’åmesÎ¾ÎÎ¾: 
ÎâÎ¾Les lettres ne reproduisent jamais compl’åtement les diff’©rents traits distinctifs sur lesquels repose le syst’åme phon’©matique, et n’©gligent infailliblement les relations structurales entre ces traitsÎ¾Î (p. 116).",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,75,g,Quotation,https://derridas-margins.princeton.edu/titles/107/,,Book,"Et dans le texte cit’© plus haut, Jakobson et Halle soutiennent que l'Îâ exigence th’©orique Î d'une recherche des invariants mettant entre parenth’åses la substance sonore comme un contenu (empirique et contingent) est :
1. *impracticable* puisque, Îâ comme le note Eli Fischer Jorgensen Î, Îâon tient compte de la substance sonore ’¾ toute ’©tape de l'analyse Î. Mais est-ce l’¾ Îâ une troublante contradiction Î, comme le veulent Jakobson et Halle ?",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,75,f,Quotation,https://derridas-margins.princeton.edu/titles/107/,,Book,"Et dans le texte cit’© plus haut, Jakobson et Halle soutiennent que l'Îâ exigence th’©orique Î d'une recherche des invariants mettant entre parenth’åses la substance sonore comme un contenu (empirique et contingent) est :
1. *impracticable* puisque, Îâ comme le note Eli Fischer Jorgensen Î, Îâon tient compte de la substance sonore ’¾ toute ’©tape de l'analyse Î. Mais est-ce l’¾ Îâ une troublante contradiction Î, comme le veulent Jakobson et Halle ?",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,75,e,Quotation,https://derridas-margins.princeton.edu/titles/107/,,Book,"Et dans le texte cit’© plus haut, Jakobson et Halle soutiennent que l'Îâ exigence th’©orique Î d'une recherche des invariants mettant entre parenth’åses la substance sonore comme un contenu (empirique et contingent) est :
1. *impracticable* puisque, Îâ comme le note Eli Fischer Jorgensen Î, Îâon tient compte de la substance sonore ’¾ toute ’©tape de l'analyse Î. Mais est-ce l’¾ Îâ une troublante contradiction Î, comme le veulent Jakobson et Halle ?",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,75,d,Quotation,https://derridas-margins.princeton.edu/titles/107/,,Book,"Et dans le texte cit’© plus haut, Jakobson et Halle soutiennent que l'ÎâÎ¾exigence th’©oriqueÎ¾Î d'une recherche des invariants mettant entre parenth’åses la substance sonore comme un contenu (empirique et contingent) est :
1. *impracticable* puisque, ÎâÎ¾comme le note Eli Fischer JorgensenÎ¾Î, Îâon tient compte de la substance sonore ’¾ toute ’©tape de l'analyseÎ¾Î. Mais est-ce l’¾ ÎâÎ¾une troublante contradictionÎ¾Î, comme le veulent Jakobson et HalleÎ¾?",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,91,c,Quotation,https://derridas-margins.princeton.edu/titles/107/,112,Book,"Il est donc indispensable de sauver la distinction entre le son apparaissant et l'appara’Âtre du son pour ’©viter la pire mais la plus courante des confusionsÎ¾; et il est en principe possible de le faire sans ÎâÎ¾vouloir surmonter l'antinomie entre invariance et variabilit’© en attribuant la premi’åre ’¾ l'exp’©rience interne et la seconde ’¾ l'exp’©rience externeÎ¾Î (Jakobson, *op. cit*, p. 112).",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,77,a,Citation,https://derridas-margins.princeton.edu/titles/107/,117,Book,Jusqu'’¾ quel point Saussure aurait-il soutenu l'ins’©parabilit’© de la mati’åre et de la forme qui reste lŠ—Èargument le plus important de Jakobson et Halle (p. 117)Î¾?,book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,24,a,Quotation,https://derridas-margins.princeton.edu/titles/107/,162,Book,"La pens’©e structuraliste moderne l'a clairement ’©tabliÎ¾: le langage est un syst’åme de signes, la linguistique est partie int’©grante de la science des signes, la *s’©miotique* (ou, dans les termes de Saussure, la *s’©miologie*). La d’©finition m’©di’©vale Š—– aliquid stat pro aliquo Š—– que notre ’©poque a ressuscit’©, s'est montr’©e toujours valable et f’©conde. C'est ainsi que la marque constitutive de tout signe en g’©n’©ral, du signe linguistique en particulier, r’©side dans son caract’åre doubleÎ¾: chaque unit’© linguistique est bipartite et comporte deux aspectsÎ¾; l'un sensible et l'autre intelligible Š—– d'une part le signans (le *signifiant* de Saussure), d'autre part le *signatum* (le signifi’©). Ces deux ’©l’©ments constitutifs du signe linguistique (et du signe en g’©n’©ral) se supposent et s'appellent n’©cessairement l'un l'autre. Î",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de linguistique g’©n’©rale,64,d,Footnote,https://derridas-margins.princeton.edu/titles/107/,103,Book,"Saussure n'a donc jamais pu penser que l'’©criture f’t vraiment une ÎâÎ¾imageÎ¾Î, une ÎâÎ¾figurationÎ¾Î, une ÎâÎ¾repr’©sentationÎ¾Î de la langue parl’©e, un symbole. Si l'on consid’åre qu'il eut pourtant besoin de ces notions pour d’©cider de l'ext’©riorit’© de l'’©criture, on doit conclure que tout une strate de son discours, l'intention du *chapitre VI* (*Repr’©sentation de la langue par l'’©criture*), n'’©tait rien moins que scientifique.",book,1963,"Jakobson, Roman",fr,72.29411765
Essais de psychanalyse,127,a,Citation,https://derridas-margins.princeton.edu/titles/74/,95,Book,"Nous pensons ici, bien ’©videmment, ’¾ des recherches qui s'engageraient dans la direction de celles de M’©lanie Klein. On en trouverait un exemple dans l'essai sur *Le r’‚le de l'’©cole dans le d’©veloppement libidinal de l'enfant* qui ’©voque, d'un point de vue clinique, tous les investissements dont sont charg’©s les op’©rations de la lecture et de l'’©criture, la production et le maniement du chiffre, etc.",book,1967,"Klein, Melanie",fr,127.5
Essais de psychanalyse,128,a,Footnote,https://derridas-margins.princeton.edu/titles/74/,98,Book,"Texte de 1923, recueilli dans les *Essais de psychanalyse*, tr. fr. p. 95 sq. Nous en d’©tachons quelques lignesÎ¾:Î¾ÎâÎ¾Quand
Fritz *’©crivait*, les lignes repr’©sentaient pour lui des routes et les lettres roulaient dessus, mont’©es sur des motocyclettes, c'est-’¾-dire sur le porte-plume. Par exemple, le ÎâÎ¾iÎ¾Î et le ÎâÎ¾eÎ¾Î roulaient ensemble sur une motocyclette habituellement conduite par le ÎâÎ¾iÎ¾Î, et ils s'aimaient avec une tendresse tout ’¾ fait inconnue dans le monde r’©el. Comme ils roulaient toujours ensemble, ils ’©taient devenus si semblables qu'il n'y avait presque aucune diff’©rence entre eux, car le d’©but et la fin du ÎâÎ¾iÎ¾Î et du ÎâÎ¾eÎ¾Î ’©taient pareils (il parlait des minuscules de l'alphabet latin), et c'est seulement au milieu que le ÎâÎ¾iÎ¾Î avait un petit trait et le ÎâÎ¾eÎ¾Î un petit trou. En ce qui concerne les lettres ÎâÎ¾iÎ¾Î et ÎâÎ¾eÎ¾Î de l'alphabet
gothique, il expliqua qu'elles roulaient elles aussi sur une motocycletteÎ¾; ce qui les distinguait des lettres latines, c'’©tait quelque chose comme une autre marque de motocyclette, et le fait que le ÎâÎ¾eÎ¾Î avait une petite bo’Âte ’¾ la place du trou du ÎâÎ¾eÎ¾Î latin. Les ÎâÎ¾iÎ¾Î ’©taient adroits, intelligents et pleins de distinction, ils poss’©daient beaucoup d'armes pointues et ils vivaient dans des grottes, entre lesquelles, cependant, il y avait aussi des montagnes, des jardins et des portes. Ils repr’©sentaient le p’©nis, et leur chemin repr’©sentait le co’Àt. D'autre part, les ÎâÎ¾lÎ¾Î furent d’©crits comme stupides, maladroits, paresseux et sales. Ils vivaient dans des grottes sous la terre. Dans la ville des Îâ l Î, la poussi’åre et les papiers s'amassaient dans les ruesÎ¾; dans leurs petites maisons ÎâÎ¾d’©go’tantesÎ¾Î, ils m’©langeaient avec de l'eau une teinture achet’©e au pays des ÎâÎ¾iÎ¾ÎÎ¾; ils buvaient ce m’©lange et ils le vendaient sous le nom de vin. Ils avaient du mal ’¾ marcher et ils ne pouvaient pas creuser la terre parce qu'ils tenaient la b’éche ’¾ l'envers, la t’éte en bas, etc. Il apparut ’¾ l'’©vidence que le Îâ l Î repr’©sentait les f’åces. De nombreux fantasmes concernaient ’©galement les autres lettres. Ainsi, ’¾ la place du double ÎâÎ¾sÎ¾Î, il n'en ’©crivait jamais qu'un seul, jusqu'’¾ ce qu'un fantasme perm’Ât d'expliquer et d'’©carter
cette inhibition. Le ÎâÎ¾sÎ¾Î ’©tait lui-m’éme, l'autre ’©tait son p’åre. Ils devaient s'embarquer ensemble sur un bateau ’¾ moteur, car la plume ’©tait aussi un bateau, et le cahier un lac. Le ÎâÎ¾sÎ¾Î qui ’©tait lui-m’éme monta dans le bateau qui appartenait ’¾ l'autre ÎâÎ¾sÎ¾Î et partit rapidement sur le lac. Voil’¾ pourquoi il n'’©crivait pas les deux ÎâÎ¾sÎ¾Î ensemble. L'usage fr’©quent qu'il faisait du ÎâÎ¾sÎ¾Î simple ’¾ la place du Îâ s Î long ’©tait d’ au fait suivantÎ¾: une partie du ÎâÎ¾sÎ¾Î long ’©tait ainsi omise, et c'’©tait pour lui ÎâÎ¾comme si on enlevait son nez ’¾ une personneÎ¾Î. Cette faute ’©tait donc provoqu’©e par le d’©sir de ch’¢trer le p’åreÎ¾; elle disparut ’¾ la suite de cette interpr’©tation.Î¾Î Nous ne pouvons citer ici tous les exemples analogues que M. Klein analyse. Lisons encore ce passage de valeur plus g’©n’©raleÎ¾:Î¾ÎâÎ¾Pour Ernst comme pour Fritz, je pus observer que
leur inhibition ’¾ l'’©gard de l'’©criture et de la lecture, bases de toute l'activit’© scolaire ult’©rieure, provenait de la lettre ÎâÎ¾iÎ¾Î qui, avec son mouvement simple de ÎâÎ¾mont’©eÎ¾Î et de ÎâÎ¾redescenteÎ¾Î, constitue en fait le fondement de toute l'’©criture (noteÎ¾: Au cours d'une r’©union de la Soci’©t’© de Psychanalyse de Berlin, Herr Rohr avait examin’© quelques d’©tails de l'’©criture chinoise et de son interpr’©tation psychanalytique. Dans la discussion qui suivit, j'indiquai que l'’©criture pictographique ancienne, fondement de notre ’©criture, est encore vivante dans les fantasmes de chaque enfant en particulier, de telle sorte que les divers traits, points, etc. de notre ’©criture actuelle ne seraient que des simplifications r’©sultant de condensations, de d’©placements et de m’©canismes avec lesquels les, r’éves et les n’©vroses nous ont familiaris’©s, Š—” des simplifications de pictogrammes anciens dont il resterait cependant des traces chez l'individu).
La signification symbolique sexuelle du porte-plume appara’Ât dans ces exemples... On peut observer que le sens symbolique sexuel du porte-plume se r’©pand dans l'acte d'’©crire en s'y d’©chargeant. De la m’éme mani’åre, la signification libidinale de la lecture provient de l'investissement symbolique du livre et de l'oeil. D'autres ’©l’©ments fournis par les composantes pulsionnelles sont ’©galement ’¾ l'–uvre ici, bien entenduÎ¾: le fait de ÎâÎ¾regarder par une 
ouvertureÎ¾Î dans la lecture, les tendances exhibitionnistes, agressives et sadiques dans l'’©critureÎ¾; ’¾ l'origine de la signification sexuelle symbolique du porte-plume, il y a probablement celle de l'arme et de la main. Disons encore que l'activit’© de la lecture est plus passive, celle de l'’©criture, plus active, et que les diverses fixations aux stades d'organisation pr’©-g’©nitaux ont un r’‚le important dans les inhibitions qui frappent l'une ou l'autre.Î¾Î (tr. fr. p. 98). Cf. aussi Ajuriaguerra, Coumes, Denner, Lavonde-Monod, Perron, Stambak, *L'’©criture de l'enfant*, 1964.",book,1967,"Klein, Melanie",fr,127.5
